INDEX,FULLTIME,VALUE,Project,Phase,Network,Mode,Latitude,Longitude,UNIQUE_ID,KPI
3640,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5372166,106.8513925,MOVING CIAWI - JORR UNLOCK_3640,ECI
3642,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5370829,106.8514115,MOVING CIAWI - JORR UNLOCK_3642,ECI
3644,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5369397,106.8514321,MOVING CIAWI - JORR UNLOCK_3644,ECI
3646,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5368005,106.8514502,MOVING CIAWI - JORR UNLOCK_3646,ECI
3648,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5366519,106.8514684,MOVING CIAWI - JORR UNLOCK_3648,ECI
3650,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5365449,106.8514834,MOVING CIAWI - JORR UNLOCK_3650,ECI
3652,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5364064,106.8515037,MOVING CIAWI - JORR UNLOCK_3652,ECI
3654,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.536359,106.8515109,MOVING CIAWI - JORR UNLOCK_3654,ECI
3655,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5361153,106.8515482,MOVING CIAWI - JORR UNLOCK_3655,ECI
3656,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5359798,106.8515676,MOVING CIAWI - JORR UNLOCK_3656,ECI
3657,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5358323,106.8515883,MOVING CIAWI - JORR UNLOCK_3657,ECI
3659,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5356929,106.8516077,MOVING CIAWI - JORR UNLOCK_3659,ECI
3660,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5355579,106.8516293,MOVING CIAWI - JORR UNLOCK_3660,ECI
3662,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5354212,106.8516547,MOVING CIAWI - JORR UNLOCK_3662,ECI
3664,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5352956,106.8516788,MOVING CIAWI - JORR UNLOCK_3664,ECI
3665,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5351505,106.8517091,MOVING CIAWI - JORR UNLOCK_3665,ECI
3667,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5350208,106.8517375,MOVING CIAWI - JORR UNLOCK_3667,ECI
3669,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5348821,106.8517685,MOVING CIAWI - JORR UNLOCK_3669,ECI
3671,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5347418,106.8517998,MOVING CIAWI - JORR UNLOCK_3671,ECI
3673,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5346001,106.8518336,MOVING CIAWI - JORR UNLOCK_3673,ECI
3675,1.77063E+12,313524 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5344605,106.8518693,MOVING CIAWI - JORR UNLOCK_3675,ECI
3680,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5343163,106.8519056,MOVING CIAWI - JORR UNLOCK_3680,ECI
3683,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5341867,106.8519371,MOVING CIAWI - JORR UNLOCK_3683,ECI
3685,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5340624,106.8519697,MOVING CIAWI - JORR UNLOCK_3685,ECI
3688,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5339283,106.8520082,MOVING CIAWI - JORR UNLOCK_3688,ECI
3690,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5339058,106.8520149,MOVING CIAWI - JORR UNLOCK_3690,ECI
3692,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5336389,106.8520934,MOVING CIAWI - JORR UNLOCK_3692,ECI
3694,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5334965,106.8521346,MOVING CIAWI - JORR UNLOCK_3694,ECI
3696,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5333579,106.8521767,MOVING CIAWI - JORR UNLOCK_3696,ECI
3698,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5332096,106.8522239,MOVING CIAWI - JORR UNLOCK_3698,ECI
3700,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5330787,106.8522658,MOVING CIAWI - JORR UNLOCK_3700,ECI
3701,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5329497,106.8523083,MOVING CIAWI - JORR UNLOCK_3701,ECI
3702,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5327758,106.8523641,MOVING CIAWI - JORR UNLOCK_3702,ECI
3704,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5326284,106.8524116,MOVING CIAWI - JORR UNLOCK_3704,ECI
3706,1.77063E+12,313524 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5325441,106.8524397,MOVING CIAWI - JORR UNLOCK_3706,ECI
3710,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.532411,106.8524851,MOVING CIAWI - JORR UNLOCK_3710,ECI
3713,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5322611,106.8525374,MOVING CIAWI - JORR UNLOCK_3713,ECI
3715,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5321582,106.8525734,MOVING CIAWI - JORR UNLOCK_3715,ECI
3717,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5320294,106.8526147,MOVING CIAWI - JORR UNLOCK_3717,ECI
3719,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5319001,106.8526537,MOVING CIAWI - JORR UNLOCK_3719,ECI
3722,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5317628,106.8526944,MOVING CIAWI - JORR UNLOCK_3722,ECI
3724,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.531641,106.8527304,MOVING CIAWI - JORR UNLOCK_3724,ECI
3725,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5314811,106.8527806,MOVING CIAWI - JORR UNLOCK_3725,ECI
3726,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5313635,106.8528186,MOVING CIAWI - JORR UNLOCK_3726,ECI
3727,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5312293,106.8528629,MOVING CIAWI - JORR UNLOCK_3727,ECI
3729,1.77063E+12,313524 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5310907,106.852907,MOVING CIAWI - JORR UNLOCK_3729,ECI
3732,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5309728,106.8529437,MOVING CIAWI - JORR UNLOCK_3732,ECI
3735,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5308286,106.8529891,MOVING CIAWI - JORR UNLOCK_3735,ECI
3737,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5306822,106.853035,MOVING CIAWI - JORR UNLOCK_3737,ECI
3739,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5305449,106.8530809,MOVING CIAWI - JORR UNLOCK_3739,ECI
3741,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5304025,106.8531293,MOVING CIAWI - JORR UNLOCK_3741,ECI
3743,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5302664,106.8531757,MOVING CIAWI - JORR UNLOCK_3743,ECI
3745,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5301273,106.8532205,MOVING CIAWI - JORR UNLOCK_3745,ECI
3747,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.52998,106.8532672,MOVING CIAWI - JORR UNLOCK_3747,ECI
3749,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5298432,106.8533104,MOVING CIAWI - JORR UNLOCK_3749,ECI
3751,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5297027,106.8533552,MOVING CIAWI - JORR UNLOCK_3751,ECI
3754,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5295628,106.8533993,MOVING CIAWI - JORR UNLOCK_3754,ECI
3758,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5294268,106.8534425,MOVING CIAWI - JORR UNLOCK_3758,ECI
3760,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5292664,106.8534936,MOVING CIAWI - JORR UNLOCK_3760,ECI
3762,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5291434,106.8535327,MOVING CIAWI - JORR UNLOCK_3762,ECI
3764,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5290007,106.8535798,MOVING CIAWI - JORR UNLOCK_3764,ECI
3766,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5289659,106.8535913,MOVING CIAWI - JORR UNLOCK_3766,ECI
3769,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5286913,106.8536812,MOVING CIAWI - JORR UNLOCK_3769,ECI
3771,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5285468,106.8537272,MOVING CIAWI - JORR UNLOCK_3771,ECI
3773,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5283991,106.8537749,MOVING CIAWI - JORR UNLOCK_3773,ECI
3775,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5282476,106.8538239,MOVING CIAWI - JORR UNLOCK_3775,ECI
3777,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5280897,106.8538766,MOVING CIAWI - JORR UNLOCK_3777,ECI
3779,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5279403,106.8539269,MOVING CIAWI - JORR UNLOCK_3779,ECI
3781,1.77063E+12,313524 / 181,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.527793,106.8539756,MOVING CIAWI - JORR UNLOCK_3781,ECI
3786,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5276529,106.8540226,MOVING CIAWI - JORR UNLOCK_3786,ECI
3789,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5274952,106.8540772,MOVING CIAWI - JORR UNLOCK_3789,ECI
3791,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5273369,106.8541335,MOVING CIAWI - JORR UNLOCK_3791,ECI
3793,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5271839,106.8541889,MOVING CIAWI - JORR UNLOCK_3793,ECI
3795,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5270372,106.8542462,MOVING CIAWI - JORR UNLOCK_3795,ECI
3796,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5268846,106.854307,MOVING CIAWI - JORR UNLOCK_3796,ECI
3798,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.526745,106.8543623,MOVING CIAWI - JORR UNLOCK_3798,ECI
3799,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5265916,106.8544258,MOVING CIAWI - JORR UNLOCK_3799,ECI
3801,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5264575,106.8544841,MOVING CIAWI - JORR UNLOCK_3801,ECI
3803,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5263259,106.8545439,MOVING CIAWI - JORR UNLOCK_3803,ECI
3807,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5262047,106.8546015,MOVING CIAWI - JORR UNLOCK_3807,ECI
3811,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.526071,106.8546656,MOVING CIAWI - JORR UNLOCK_3811,ECI
3814,1.77063E+12,313524 / 191,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5258947,106.8547513,MOVING CIAWI - JORR UNLOCK_3814,ECI
3816,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5258056,106.8547955,MOVING CIAWI - JORR UNLOCK_3816,ECI
3819,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5256769,106.8548621,MOVING CIAWI - JORR UNLOCK_3819,ECI
3820,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5255395,106.8549363,MOVING CIAWI - JORR UNLOCK_3820,ECI
3822,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.525416,106.8550056,MOVING CIAWI - JORR UNLOCK_3822,ECI
3824,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5252927,106.8550742,MOVING CIAWI - JORR UNLOCK_3824,ECI
3825,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5251681,106.8551447,MOVING CIAWI - JORR UNLOCK_3825,ECI
3826,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5250392,106.8552207,MOVING CIAWI - JORR UNLOCK_3826,ECI
3828,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5249221,106.8552918,MOVING CIAWI - JORR UNLOCK_3828,ECI
3829,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5247955,106.8553697,MOVING CIAWI - JORR UNLOCK_3829,ECI
3832,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5246804,106.8554401,MOVING CIAWI - JORR UNLOCK_3832,ECI
3836,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5245695,106.8555082,MOVING CIAWI - JORR UNLOCK_3836,ECI
3839,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5244334,106.8555922,MOVING CIAWI - JORR UNLOCK_3839,ECI
3842,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5242524,106.8557047,MOVING CIAWI - JORR UNLOCK_3842,ECI
3844,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5241853,106.855747,MOVING CIAWI - JORR UNLOCK_3844,ECI
3846,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5240692,106.8558226,MOVING CIAWI - JORR UNLOCK_3846,ECI
3847,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5239948,106.8558701,MOVING CIAWI - JORR UNLOCK_3847,ECI
3849,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5237726,106.856012,MOVING CIAWI - JORR UNLOCK_3849,ECI
3851,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5236889,106.8560654,MOVING CIAWI - JORR UNLOCK_3851,ECI
3853,1.77063E+12,316652 / 73,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5235637,106.856147,MOVING CIAWI - JORR UNLOCK_3853,ECI
3854,1.77063E+12,316652 / 93,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5234335,106.8562312,MOVING CIAWI - JORR UNLOCK_3854,ECI
3856,1.77063E+12,316652 / 93,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5233321,106.8562969,MOVING CIAWI - JORR UNLOCK_3856,ECI
3858,1.77063E+12,316652 / 93,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5232236,106.8563664,MOVING CIAWI - JORR UNLOCK_3858,ECI
3859,1.77063E+12,316652 / 183,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5231312,106.8564247,MOVING CIAWI - JORR UNLOCK_3859,ECI
3861,1.77063E+12,316652 / 183,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.523018,106.8564978,MOVING CIAWI - JORR UNLOCK_3861,ECI
3862,1.77063E+12,316652 / 183,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5228995,106.8565739,MOVING CIAWI - JORR UNLOCK_3862,ECI
3864,1.77063E+12,316652 / 183,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.522797,106.8566389,MOVING CIAWI - JORR UNLOCK_3864,ECI
3866,1.77063E+12,316652 / 183,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5226812,106.8567133,MOVING CIAWI - JORR UNLOCK_3866,ECI
3869,1.77063E+12,316652 / 183,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5225849,106.8567752,MOVING CIAWI - JORR UNLOCK_3869,ECI
3873,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5224812,106.8568421,MOVING CIAWI - JORR UNLOCK_3873,ECI
3876,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5223688,106.8569168,MOVING CIAWI - JORR UNLOCK_3876,ECI
3879,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5222531,106.8569951,MOVING CIAWI - JORR UNLOCK_3879,ECI
3881,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5221566,106.8570592,MOVING CIAWI - JORR UNLOCK_3881,ECI
3883,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.522056,106.857124,MOVING CIAWI - JORR UNLOCK_3883,ECI
3885,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5220161,106.8571492,MOVING CIAWI - JORR UNLOCK_3885,ECI
3887,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5218169,106.8572747,MOVING CIAWI - JORR UNLOCK_3887,ECI
3889,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5217138,106.8573404,MOVING CIAWI - JORR UNLOCK_3889,ECI
3892,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5216129,106.8574068,MOVING CIAWI - JORR UNLOCK_3892,ECI
3894,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.521507,106.8574754,MOVING CIAWI - JORR UNLOCK_3894,ECI
3896,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5214041,106.8575425,MOVING CIAWI - JORR UNLOCK_3896,ECI
3898,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5213004,106.8576084,MOVING CIAWI - JORR UNLOCK_3898,ECI
3900,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5211838,106.8576797,MOVING CIAWI - JORR UNLOCK_3900,ECI
3902,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5210834,106.857742,MOVING CIAWI - JORR UNLOCK_3902,ECI
3904,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5209739,106.8578091,MOVING CIAWI - JORR UNLOCK_3904,ECI
3907,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5208793,106.8578678,MOVING CIAWI - JORR UNLOCK_3907,ECI
3909,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5207715,106.8579356,MOVING CIAWI - JORR UNLOCK_3909,ECI
3911,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5206627,106.8580044,MOVING CIAWI - JORR UNLOCK_3911,ECI
3913,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5205482,106.8580777,MOVING CIAWI - JORR UNLOCK_3913,ECI
3915,1.77063E+12,316690 / 13,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5204537,106.8581385,MOVING CIAWI - JORR UNLOCK_3915,ECI
3918,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5203501,106.8582058,MOVING CIAWI - JORR UNLOCK_3918,ECI
3922,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5202394,106.8582802,MOVING CIAWI - JORR UNLOCK_3922,ECI
3925,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5201372,106.8583491,MOVING CIAWI - JORR UNLOCK_3925,ECI
3926,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5200911,106.8583802,MOVING CIAWI - JORR UNLOCK_3926,ECI
3928,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5198938,106.8585142,MOVING CIAWI - JORR UNLOCK_3928,ECI
3930,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5197836,106.858589,MOVING CIAWI - JORR UNLOCK_3930,ECI
3932,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5196699,106.8586639,MOVING CIAWI - JORR UNLOCK_3932,ECI
3933,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5195574,106.8587363,MOVING CIAWI - JORR UNLOCK_3933,ECI
3935,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5194442,106.8588076,MOVING CIAWI - JORR UNLOCK_3935,ECI
3937,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.519331,106.8588794,MOVING CIAWI - JORR UNLOCK_3937,ECI
3939,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5192079,106.8589589,MOVING CIAWI - JORR UNLOCK_3939,ECI
3941,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5190932,106.8590299,MOVING CIAWI - JORR UNLOCK_3941,ECI
3943,1.77063E+12,316690 / 71,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5189748,106.859102,MOVING CIAWI - JORR UNLOCK_3943,ECI
3944,1.77063E+12,316690 / 91,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5188672,106.859169,MOVING CIAWI - JORR UNLOCK_3944,ECI
3946,1.77063E+12,316690 / 91,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5187409,106.8592473,MOVING CIAWI - JORR UNLOCK_3946,ECI
3949,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5186048,106.859329,MOVING CIAWI - JORR UNLOCK_3949,ECI
3951,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5184808,106.8594019,MOVING CIAWI - JORR UNLOCK_3951,ECI
3953,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5183642,106.8594694,MOVING CIAWI - JORR UNLOCK_3953,ECI
3955,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5182388,106.8595411,MOVING CIAWI - JORR UNLOCK_3955,ECI
3958,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5181211,106.8596084,MOVING CIAWI - JORR UNLOCK_3958,ECI
3959,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5179955,106.8596782,MOVING CIAWI - JORR UNLOCK_3959,ECI
3960,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5179541,106.8597004,MOVING CIAWI - JORR UNLOCK_3960,ECI
3962,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5177208,106.8598246,MOVING CIAWI - JORR UNLOCK_3962,ECI
3963,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5175759,106.8599007,MOVING CIAWI - JORR UNLOCK_3963,ECI
3964,1.77063E+12,316690 / 11,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5174529,106.8599642,MOVING CIAWI - JORR UNLOCK_3964,ECI
3966,1.77063E+12,313738 / 192,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5172916,106.8600481,MOVING CIAWI - JORR UNLOCK_3966,ECI
3969,1.77063E+12,313738 / 192,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5171926,106.8600983,MOVING CIAWI - JORR UNLOCK_3969,ECI
3971,1.77063E+12,313738 / 192,MOVING CIAWI - JORR UNLOCK,-,4G,IDLE,-6.5170551,106.8601673,MOVING CIAWI - JORR UNLOCK_3971,ECI
